Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
157.240.14.15-200.16.22.74-443-64103-6,157.240.14.15,443,200.16.22.74,64103,6,18/12/2019 03:39:04,368174,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.148321174227403,184087.0,102000.15318615948,256212.0,111962.0,368174.0,368174.0,0.0,368174.0,368174.0,0,0,0,0,0,0,0,0,0,64,32,5.432214116151602,2.716107058075801,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,165,178,0,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-69.171.250.54-58873-443-6,69.171.250.54,443,200.16.22.74,58873,6,18/12/2019 03:39:04,74823,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,26.729748874009328,74823.0,0.0,74823.0,74823.0,74823.0,74823.0,0.0,74823.0,74823.0,0,0,0,0,0,0,0,0,0,64,0,26.729748874009328,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,117,-1,0,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-13.227.94.194-33166-443-6,13.227.94.194,443,200.16.22.74,33166,6,18/12/2019 03:39:04,7,3,0,77.0,0.0,46.0,0.0,25.666666666666664,23.459184413217212,0,0,0,0,1.1E7,428571.4285714286,3.5,3.5355339059327378,6.0,1.0,7.0,3.5,3.5355339059327378,6.0,1.0,0,0,0,0,0,1,0,0,0,60,0,428571.4285714286,0.0,0.0,46.0,30.75,21.68524844220144,470.25,0,1,0,0,1,0,0,0,0.0,41.0,25.666666666666668,0.0,0,0,0,0,0,0,3,77,0,0,123,-1,1,20,0,0,0,0,0,0,0,0,No Label
172.217.172.110-200.16.22.74-80-60609-6,200.16.22.74,60609,172.217.172.110,80,6,18/12/2019 03:39:04,207545,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9.63646438121853,207545.0,0.0,207545.0,207545.0,207545.0,207545.0,0.0,207545.0,207545.0,0,0,0,0,0,0,0,0,0,64,0,9.63646438121853,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,702,-1,0,32,0,0,0,0,0,0,0,0,No Label
172.16.81.6-200.16.22.41-43284-80-6,172.16.81.6,43284,200.16.22.41,80,6,18/12/2019 03:39:03,578070,3,5,558.0,5544.0,558.0,0.0,186.0,322.1614502078112,2896.0,0.0,1108.8,1520.8166227392442,10555.815039701074,13.83915442766447,82581.42857142857,141238.10499278296,310011.0,56.0,310481.0,155240.5,218878.5401552651,310011.0,470.0,577786.0,144446.5,167641.30637664057,310564.0,56.0,0,0,0,0,104,168,5.189682910374176,8.649471517290294,0.0,2896.0,678.0,1202.7535075816656,1446616.0,0,0,0,1,0,0,0,0,1.0,762.75,186.0,1108.8,0,0,0,0,0,0,3,558,5,5544,29200,235,1,32,0,0,0,0,0,0,0,0,No Label
172.16.81.6-200.16.22.41-43284-80-6,172.16.81.6,43284,200.16.22.41,80,6,18/12/2019 03:39:04,517,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3868.4719535783365,517.0,0.0,517.0,517.0,517.0,517.0,0.0,517.0,517.0,0,0,0,0,0,0,0,0,0,64,0,3868.4719535783365,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,315,-1,0,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-69.171.250.52-7336-5222-6,200.16.22.74,7336,69.171.250.52,5222,6,18/12/2019 03:39:04,209794,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.299741651334166,104897.0,73263.33359873819,156702.0,53092.0,0,0,0,0,0,156702.0,156702.0,0.0,156702.0,156702.0,0,0,0,0,32,64,4.766580550444722,9.533161100889444,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,1057,134,0,32,0,0,0,0,0,0,0,0,No Label
172.22.68.187-74.125.107.201-45553-443-6,172.22.68.187,45553,74.125.107.201,443,6,18/12/2019 03:39:04,126429,12,8,1710.0,6470.0,1100.0,0.0,142.5,336.05505501331174,1396.0,0.0,808.7500000000001,637.6951242000926,64700.345648545815,158.19155415292377,6654.157894736842,9731.158656964622,40164.0,1.0,126429.0,11493.545454545454,15525.525526458912,52784.0,1.0,107249.0,15321.285714285714,24985.92860467858,68308.0,7.0,0,0,0,0,392,264,94.91493249175426,63.2766216611695,0.0,1396.0,389.5238095238096,564.7491141248138,318941.56190476194,0,0,0,1,0,0,0,0,0.0,409.0,142.5,808.75,0,0,0,0,0,0,12,1710,8,6470,65535,272,3,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-52.9.2.132-60087-443-6,200.16.22.74,60087,52.9.2.132,443,6,18/12/2019 03:39:03,629432,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.766201909022738,314716.0,145736.1218161098,417767.0,211665.0,629432.0,629432.0,0.0,629432.0,629432.0,0,0,0,0,0,0,0,0,0,64,32,3.177467939348492,1.588733969674246,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,821,125,0,32,0,0,0,0,0,0,0,0,No Label
186.143.134.77-200.16.22.73-60334-8008-6,186.143.134.77,60334,200.16.22.73,8008,6,18/12/2019 03:39:04,463992,3,4,26.0,5.0,26.0,0.0,8.666666666666666,15.01110699893027,5.0,0.0,1.25,2.5,66.81149674994396,15.086467008051862,77332.0,116299.29204771627,244046.0,140.0,219788.0,109894.0,141100.3297586508,209667.0,10121.0,463731.0,154577.0,134304.38664094335,244186.0,158.0,0,0,0,0,104,136,6.465628717736513,8.62083829031535,0.0,26.0,3.8749999999999996,9.109453488390116,82.98214285714286,0,0,0,1,0,0,0,0,1.0,4.428571428571429,8.666666666666666,1.25,0,0,0,0,0,0,3,26,4,5,14600,227,1,32,0,0,0,0,0,0,0,0,No Label
