Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.217.172.78-200.16.22.74-443-10596-6,172.217.172.78,443,200.16.22.74,10596,6,18/12/2019 03:37:45,908,2,1,564.0,0.0,564.0,0.0,282.0,398.8082245892128,0.0,0.0,0.0,0.0,621145.3744493392,3303.9647577092514,454.0,239.00209204105306,623.0,285.0,908.0,908.0,0.0,908.0,908.0,0,0,0,0,0,1,0,0,0,40,20,2202.6431718061676,1101.3215859030838,0.0,564.0,282.0,325.6255518229489,106032.0,0,1,0,0,1,0,0,0,0.0,376.0,282.0,0.0,0,0,0,0,0,0,2,564,1,0,242,0,0,20,0,0,0,0,0,0,0,0,No Label
172.217.172.78-200.16.22.74-443-35671-6,172.217.172.78,443,200.16.22.74,35671,6,18/12/2019 03:37:45,3864,2,1,564.0,0.0,564.0,0.0,282.0,398.8082245892128,0.0,0.0,0.0,0.0,145962.73291925466,776.3975155279503,1932.0,1657.4582951012674,3104.0,760.0,3864.0,3864.0,0.0,3864.0,3864.0,0,0,0,0,0,1,0,0,0,40,20,517.5983436853003,258.79917184265014,0.0,564.0,282.0,325.6255518229489,106032.0,0,1,0,0,1,0,0,0,0.0,376.0,282.0,0.0,0,0,0,0,0,0,2,564,1,0,242,0,0,20,0,0,0,0,0,0,0,0,No Label
172.217.172.78-200.16.22.74-443-56215-6,172.217.172.78,443,200.16.22.74,56215,6,18/12/2019 03:37:45,2363,2,1,564.0,0.0,564.0,0.0,282.0,398.8082245892128,0.0,0.0,0.0,0.0,238679.64451967838,1269.5725772323317,1181.5,844.9926035179243,1779.0,584.0,2363.0,2363.0,0.0,2363.0,2363.0,0,0,0,0,0,1,0,0,0,40,20,846.3817181548878,423.1908590774439,0.0,564.0,282.0,325.6255518229489,106032.0,0,1,0,0,1,0,0,0,0.0,376.0,282.0,0.0,0,0,0,0,0,0,2,564,1,0,242,0,0,20,0,0,0,0,0,0,0,0,No Label
200.16.22.74-38.71.5.50-39398-443-6,38.71.5.50,443,200.16.22.74,39398,6,18/12/2019 03:37:44,226338,3,0,469.0,0.0,469.0,0.0,156.33333333333331,270.7772762499345,0,0,0,0,2072.1222242840354,13.25451316173157,113169.0,160042.30621307605,226336.0,2.0,226338.0,113169.0,160042.30621307605,226336.0,2.0,0,0,0,0,0,0,0,0,0,60,0,13.25451316173157,0.0,0.0,469.0,117.25,234.50000000000003,54990.25000000001,0,0,0,0,1,0,0,0,0.0,156.33333333333334,156.33333333333334,0.0,0,0,0,0,0,0,3,469,0,0,20328,-1,1,20,0,0,0,0,0,0,0,0,No Label
200.16.22.74-13.235.208.26-39085-443-6,13.235.208.26,443,200.16.22.74,39085,6,18/12/2019 03:37:45,57,3,0,77.0,0.0,46.0,0.0,25.666666666666664,23.459184413217212,0,0,0,0,1350877.1929824562,52631.57894736842,28.5,38.890872965260115,56.0,1.0,57.0,28.5,38.890872965260115,56.0,1.0,0,0,0,0,0,1,0,0,0,96,0,52631.57894736842,0.0,0.0,46.0,30.75,21.68524844220144,470.25,0,1,0,0,1,0,0,0,0.0,41.0,25.666666666666668,0.0,0,0,0,0,0,0,3,77,0,0,114,-1,1,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-52.34.133.160-9287-443-6,52.34.133.160,443,200.16.22.74,9287,6,18/12/2019 03:37:45,4,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,7750000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,0,1,0,0,0,64,0,500000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,129,-1,0,32,0,0,0,0,0,0,0,0,No Label
172.217.172.110-200.16.22.74-443-11531-6,200.16.22.74,11531,172.217.172.110,443,6,18/12/2019 03:37:45,12180,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.20361247947454,12180.0,0.0,12180.0,12180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,82.10180623973727,82.10180623973727,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,253,247,0,20,0,0,0,0,0,0,0,0,No Label
200.16.22.74-216.58.202.35-14725-443-6,200.16.22.74,14725,216.58.202.35,443,6,18/12/2019 03:37:45,12084,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.50810989738497,12084.0,0.0,12084.0,12084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,82.75405494869248,82.75405494869248,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,258,249,0,20,0,0,0,0,0,0,0,0,No Label
172.217.30.174-200.16.22.74-443-10708-6,200.16.22.74,10708,172.217.30.174,443,6,18/12/2019 03:37:45,13805,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.87504527345166,13805.0,0.0,13805.0,13805.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,72.43752263672583,72.43752263672583,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,253,247,0,20,0,0,0,0,0,0,0,0,No Label
172.217.30.174-200.16.22.74-443-60905-6,200.16.22.74,60905,172.217.30.174,443,6,18/12/2019 03:37:45,14018,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.673705236125,14018.0,0.0,14018.0,14018.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,71.3368526180625,71.3368526180625,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,258,257,0,20,0,0,0,0,0,0,0,0,No Label
200.16.22.74-5.62.48.217-23334-443-6,5.62.48.217,443,200.16.22.74,23334,6,18/12/2019 03:37:44,172217,4,4,478.0,786.0,239.0,0.0,119.5,137.98671433632057,534.0,0.0,196.5,245.2950604204387,7339.577393637097,46.453021478715804,24602.428571428576,63514.31969211653,168635.0,62.0,171089.0,57029.66666666667,97361.15147908499,169451.0,293.0,170119.0,56706.33333333333,98109.99727007098,169994.0,62.0,0,0,0,0,80,80,23.226510739357902,23.226510739357902,0.0,534.0,140.44444444444446,184.28178905626507,33959.77777777778,0,0,0,0,1,0,0,0,1.0,158.0,119.5,196.5,0,0,0,0,0,0,4,478,4,786,34304,63472,2,20,0,0,0,0,0,0,0,0,No Label
200.16.22.74-216.58.222.46-17802-443-6,216.58.222.46,443,200.16.22.74,17802,6,18/12/2019 03:37:45,2,2,0,56.0,0.0,56.0,0.0,28.0,39.59797974644666,0,0,0,0,2.8E7,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,1,0,0,0,40,0,1000000.0,0.0,0.0,56.0,37.33333333333333,32.331615074619044,1045.3333333333335,0,1,0,0,1,0,0,0,0.0,56.0,28.0,0.0,0,0,0,0,0,0,2,56,0,0,307,-1,0,20,0,0,0,0,0,0,0,0,No Label
162.125.19.130-200.16.22.74-443-47616-6,162.125.19.130,443,200.16.22.74,47616,6,18/12/2019 03:37:45,434,1,2,46.0,77.0,46.0,46.0,46.0,0.0,46.0,31.0,38.5,10.606601717798213,283410.1382488479,6912.442396313364,217.0,217.78888860545663,371.0,63.0,0,0,0,0,0,63.0,63.0,0.0,63.0,63.0,1,0,0,0,20,40,2304.147465437788,4608.294930875576,31.0,46.0,42.25,7.5,56.25,0,1,0,0,1,0,0,0,2.0,56.333333333333336,46.0,38.5,0,0,0,0,0,0,1,46,2,77,61,514,0,20,0,0,0,0,0,0,0,0,No Label
200.16.22.74-38.71.5.50-39398-443-6,200.16.22.74,39398,38.71.5.50,443,6,18/12/2019 03:37:45,72611,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,27.544036027599127,72611.0,0.0,72611.0,72611.0,72611.0,72611.0,0.0,72611.0,72611.0,0,0,0,0,0,0,0,0,0,40,0,27.544036027599127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,No Label
172.217.30.133-200.16.22.74-443-38647-6,172.217.30.133,443,200.16.22.74,38647,6,18/12/2019 03:37:45,3,2,0,56.0,0.0,56.0,0.0,28.0,39.59797974644666,0,0,0,0,1.8666666666666668E7,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,1,0,0,0,40,0,666666.6666666666,0.0,0.0,56.0,37.33333333333333,32.331615074619044,1045.3333333333335,0,1,0,0,1,0,0,0,0.0,56.0,28.0,0.0,0,0,0,0,0,0,2,56,0,0,275,-1,0,20,0,0,0,0,0,0,0,0,No Label
172.217.30.133-200.16.22.74-443-38647-6,200.16.22.74,38647,172.217.30.133,443,6,18/12/2019 03:37:45,233,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8583.690987124464,233.0,0.0,233.0,233.0,233.0,233.0,0.0,233.0,233.0,0,0,0,0,0,0,0,0,0,40,0,8583.690987124464,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,1023,-1,0,20,0,0,0,0,0,0,0,0,No Label
172.217.172.74-200.16.22.74-80-38455-6,200.16.22.74,38455,172.217.172.74,80,6,18/12/2019 03:37:45,55987,3,5,112.0,765.0,112.0,0.0,37.333333333333336,64.66323014923809,461.0,0.0,153.0,216.7325540845214,15664.35065283012,142.89031382285174,7998.142857142857,18424.78098855426,49457.0,15.0,6355.0,3177.5,4374.86965520117,6271.0,84.0,55929.0,13982.249999999998,23831.91979083235,49457.0,15.0,0,0,0,0,104,168,53.583867683569395,89.30644613928233,0.0,461.0,97.44444444444444,170.30201930035292,29002.777777777777,0,0,0,1,0,0,0,0,1.0,109.625,37.333333333333336,153.0,0,0,0,0,0,0,3,112,5,765,65535,57,1,32,0,0,0,0,0,0,0,0,No Label
172.217.172.74-200.16.22.74-80-38455-6,200.16.22.74,38455,172.217.172.74,80,6,18/12/2019 03:37:45,349,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8595.988538681948,174.5,44.54772721475249,206.0,143.0,349.0,174.5,44.54772721475249,206.0,143.0,0,0,0,0,0,0,0,0,0,96,0,8595.988538681948,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,693,-1,0,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-13.235.208.26-39085-443-6,200.16.22.74,39085,13.235.208.26,443,6,18/12/2019 03:37:45,18654,3,0,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0,0,0,0,1661.8419641899861,160.8234158893535,9327.0,12490.334182879176,18159.0,495.0,18654.0,9327.0,12490.334182879176,18159.0,495.0,0,0,0,0,0,0,0,0,0,96,0,160.8234158893535,0.0,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,10.333333333333334,0.0,0,0,0,0,0,0,3,31,0,0,399,-1,1,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-104.244.42.200-41794-443-6,104.244.42.200,443,200.16.22.74,41794,6,18/12/2019 03:37:45,43,3,0,77.0,0.0,46.0,0.0,25.666666666666664,23.459184413217212,0,0,0,0,1790697.6744186045,69767.44186046511,21.5,27.577164466275352,41.0,2.0,43.0,21.5,27.577164466275352,41.0,2.0,0,0,0,0,0,1,0,0,0,96,0,69767.44186046511,0.0,0.0,46.0,30.75,21.68524844220144,470.25,0,1,0,0,1,0,0,0,0.0,41.0,25.666666666666668,0.0,0,0,0,0,0,0,3,77,0,0,118,-1,1,32,0,0,0,0,0,0,0,0,No Label
172.217.162.13-172.22.70.150-443-41492-6,172.217.162.13,443,172.22.70.150,41492,6,18/12/2019 03:37:45,1,2,0,56.0,0.0,56.0,0.0,28.0,39.59797974644666,0,0,0,0,5.6E7,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,64,0,2000000.0,0.0,0.0,56.0,37.33333333333333,32.331615074619044,1045.3333333333335,0,1,0,0,1,0,0,0,0.0,56.0,28.0,0.0,0,0,0,0,0,0,2,56,0,0,245,-1,0,32,0,0,0,0,0,0,0,0,No Label
162.125.19.130-200.16.22.74-443-47616-6,162.125.19.130,443,200.16.22.74,47616,6,18/12/2019 03:37:45,66,3,0,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0,0,0,0,469696.96969696967,45454.54545454545,33.0,15.556349186104045,44.0,22.0,66.0,33.0,15.556349186104045,44.0,22.0,0,0,0,0,0,0,0,0,0,60,0,45454.54545454545,0.0,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,10.333333333333334,0.0,0,0,0,0,0,0,3,31,0,0,61,-1,1,20,0,0,0,0,0,0,0,0,No Label
200.16.22.74-216.58.222.46-58800-443-6,216.58.222.46,443,200.16.22.74,58800,6,18/12/2019 03:37:45,1,2,0,56.0,0.0,56.0,0.0,28.0,39.59797974644666,0,0,0,0,5.6E7,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,40,0,2000000.0,0.0,0.0,56.0,37.33333333333333,32.331615074619044,1045.3333333333335,0,1,0,0,1,0,0,0,0.0,56.0,28.0,0.0,0,0,0,0,0,0,2,56,0,0,375,-1,0,20,0,0,0,0,0,0,0,0,No Label
200.16.22.74-216.58.222.46-58800-443-6,200.16.22.74,58800,216.58.222.46,443,6,18/12/2019 03:37:45,454,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4405.286343612335,454.0,0.0,454.0,454.0,454.0,454.0,0.0,454.0,454.0,0,0,0,0,0,0,0,0,0,40,0,4405.286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,16229,-1,0,20,0,0,0,0,0,0,0,0,No Label
172.19.30.63-200.16.22.74-443-52216-6,200.16.22.74,52216,172.19.30.63,443,6,18/12/2019 03:37:45,33054,5,6,1296.0,470.0,697.0,0.0,259.2,336.4486587876373,302.0,0.0,78.33333333333333,121.75165981072564,53427.72432988443,332.78876989169237,3305.4000000000005,7462.869037217971,24240.0,36.0,31750.0,7937.5,10937.634372507917,24240.0,989.0,32891.0,6578.2,10813.184808371676,25323.0,36.0,0,0,0,0,112,132,151.267622678042,181.52114721365038,0.0,697.0,147.16666666666666,241.16227404849712,58159.242424242424,0,0,0,1,0,0,0,0,1.0,160.54545454545453,259.2,78.33333333333333,0,0,0,0,0,0,5,1296,6,470,8192,62,3,20,0,0,0,0,0,0,0,0,No Label
172.19.30.63-200.16.22.74-443-52216-6,200.16.22.74,52216,172.19.30.63,443,6,18/12/2019 03:37:45,1675,4,0,31.0,0.0,31.0,0.0,7.75,15.500000000000002,0,0,0,0,18507.462686567163,2388.0597014925374,558.3333333333334,421.77758751898295,824.0,72.0,1675.0,558.3333333333334,421.77758751898295,824.0,72.0,0,0,0,0,0,0,0,0,0,80,0,2388.0597014925374,0.0,0.0,31.0,6.2,13.863621460498695,192.2,0,0,0,0,1,0,0,0,0.0,7.75,7.75,0.0,0,0,0,0,0,0,4,31,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,No Label
172.217.172.99-200.16.22.74-80-46097-6,200.16.22.74,46097,172.217.172.99,80,6,18/12/2019 03:37:45,19438,3,4,431.0,203.0,431.0,0.0,143.66666666666666,248.8379660207287,203.0,0.0,50.75,101.5,32616.524333779194,360.11935384298795,3239.666666666667,5077.497126209592,13038.0,66.0,6229.0,3114.5,1743.0182156248397,4347.0,1882.0,19372.0,6457.333333333334,6473.787248074602,13038.0,96.0,0,0,0,0,104,136,154.33686593270912,205.78248791027883,0.0,431.0,79.25000000000001,158.89147239546872,25246.5,0,0,0,1,0,0,0,0,1.0,90.57142857142857,143.66666666666666,50.75,0,0,0,0,0,0,3,431,4,203,65535,59,1,32,0,0,0,0,0,0,0,0,No Label
172.217.172.99-200.16.22.74-80-46097-6,200.16.22.74,46097,172.217.172.99,80,6,18/12/2019 03:37:45,758,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2638.5224274406332,758.0,0.0,758.0,758.0,758.0,758.0,0.0,758.0,758.0,0,0,0,0,0,0,0,0,0,64,0,2638.5224274406332,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,693,-1,0,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-200.115.92.81-22883-443-6,200.16.22.74,22883,200.115.92.81,443,6,18/12/2019 03:37:45,226,1,3,24.0,24.0,24.0,24.0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,212389.38053097346,17699.11504424779,75.33333333333334,127.01705922171766,222.0,2.0,0,0,0,0,0,4.0,2.0,0.0,2.0,2.0,1,0,0,0,32,96,4424.778761061947,13274.336283185841,0.0,24.0,14.4,13.145341380123988,172.8,0,1,0,0,1,0,0,0,3.0,18.0,24.0,8.0,0,0,0,0,0,0,1,24,3,24,2303,128,0,32,0,0,0,0,0,0,0,0,No Label
