Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.22.69.70-54.213.39.38-34877-443-6,54.213.39.38,443,172.22.69.70,34877,6,18/12/2019 03:21:09,1,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,3.1E7,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,64,0,2000000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,114,-1,0,32,0,0,0,0,0,0,0,0,No Label
190.98.152.169-200.16.22.74-80-21076-6,190.98.152.169,80,200.16.22.74,21076,6,18/12/2019 03:21:09,337,1,1,258.0,0.0,258.0,258.0,258.0,0.0,0.0,0.0,0.0,0.0,765578.6350148368,5934.718100890208,337.0,0.0,337.0,337.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,2967.359050445104,2967.359050445104,0.0,258.0,172.0,148.95636945092346,22188.0,0,1,0,0,1,0,0,0,1.0,258.0,258.0,0.0,0,0,0,0,0,0,1,258,1,0,58,255,0,20,0,0,0,0,0,0,0,0,No Label
172.217.28.162-200.16.22.74-443-14105-6,172.217.28.162,443,200.16.22.74,14105,6,18/12/2019 03:21:09,0,2,0,56.0,0.0,56.0,0.0,28.0,39.59797974644666,0,0,0,0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,64,0,0.0,0.0,0.0,56.0,37.33333333333333,32.331615074619044,1045.3333333333335,0,1,0,0,1,0,0,0,0.0,56.0,28.0,0.0,0,0,0,0,0,0,2,56,0,0,248,-1,0,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-77.234.42.238-29004-80-6,200.16.22.74,29004,77.234.42.238,80,6,18/12/2019 03:21:09,146,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13698.630136986301,146.0,0.0,146.0,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6849.315068493151,6849.315068493151,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,255,298,0,20,0,0,0,0,0,0,0,0,No Label
200.16.22.74-20.185.212.106-64174-443-6,200.16.22.74,64174,20.185.212.106,443,6,18/12/2019 03:21:09,175051,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.42524178667931,175051.0,0.0,175051.0,175051.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5.712620893339655,5.712620893339655,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1022,2053,0,20,0,0,0,0,0,0,0,0,No Label
172.217.28.202-200.16.22.74-443-21941-6,200.16.22.74,21941,172.217.28.202,443,6,18/12/2019 03:21:09,13238,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.08022359873092,13238.0,0.0,13238.0,13238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,75.54011179936546,75.54011179936546,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,210,278,0,32,0,0,0,0,0,0,0,0,No Label
172.217.30.234-200.16.22.74-443-48078-6,172.217.30.234,443,200.16.22.74,48078,6,18/12/2019 03:21:09,1,2,0,56.0,0.0,56.0,0.0,28.0,39.59797974644666,0,0,0,0,5.6E7,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,64,0,2000000.0,0.0,0.0,56.0,37.33333333333333,32.331615074619044,1045.3333333333335,0,1,0,0,1,0,0,0,0.0,56.0,28.0,0.0,0,0,0,0,0,0,2,56,0,0,280,-1,0,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-2.18.60.163-10526-443-6,200.16.22.74,10526,2.18.60.163,443,6,18/12/2019 03:21:09,12988,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,1847.859562673237,230.98244533415462,6494.0,9182.488660488507,12987.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,32,64,76.9941484447182,153.9882968894364,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,1,0,0,2.0,8.0,0.0,12.0,0,0,0,0,0,0,1,0,2,24,289,321,0,32,0,0,0,0,0,0,0,0,No Label
151.101.218.133-200.16.22.74-443-31098-6,200.16.22.74,31098,151.101.218.133,443,6,18/12/2019 03:21:09,11382,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,2723.5986645580742,263.5740643120717,5691.0,8046.875169902911,11381.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,32,64,87.85802143735724,175.71604287471447,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,1,0,0,2.0,10.333333333333334,0.0,15.5,0,0,0,0,0,0,1,0,2,31,199,60,0,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-31.13.94.19-8328-443-6,200.16.22.74,8328,31.13.94.19,443,6,18/12/2019 03:21:09,12359,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,2508.2935512581926,242.7380856056315,6179.5,8737.718495122168,12358.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,32,64,80.91269520187717,161.82539040375434,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,1,0,0,2.0,10.333333333333334,0.0,15.5,0,0,0,0,0,0,1,0,2,31,199,117,0,32,0,0,0,0,0,0,0,0,No Label
181.209.84.10-200.16.22.74-443-61727-6,200.16.22.74,61727,181.209.84.10,443,6,18/12/2019 03:21:09,12475,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,2484.9699398797597,240.4809619238477,6237.5,8798.52967830421,12459.0,16.0,0,0,0,0,0,16.0,16.0,0.0,16.0,16.0,0,0,0,0,32,64,80.16032064128257,160.32064128256513,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,1,0,0,2.0,10.333333333333334,0.0,15.5,0,0,0,0,0,0,1,0,2,31,206,326,0,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-31.13.94.19-17906-443-6,200.16.22.74,17906,31.13.94.19,443,6,18/12/2019 03:21:09,12458,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,2488.360892599133,240.8091186386258,6229.0,8807.722066459635,12457.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,32,64,80.26970621287526,160.53941242575053,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,1,0,0,2.0,10.333333333333334,0.0,15.5,0,0,0,0,0,0,1,0,2,31,199,119,0,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-31.13.94.19-12346-443-6,200.16.22.74,12346,31.13.94.19,443,6,18/12/2019 03:21:09,12274,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,2525.664005214274,244.4190972788007,6137.0,8677.61441872131,12273.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,32,64,81.47303242626691,162.94606485253382,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,1,0,0,2.0,10.333333333333334,0.0,15.5,0,0,0,0,0,0,1,0,2,31,204,123,0,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-67.24.5.251-27735-443-6,67.24.5.251,443,200.16.22.74,27735,6,18/12/2019 03:21:09,1,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,3.1E7,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,64,0,2000000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,235,-1,0,32,0,0,0,0,0,0,0,0,No Label
172.217.28.174-200.16.22.74-443-29104-6,172.217.28.174,443,200.16.22.74,29104,6,18/12/2019 03:21:09,218857,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9.138387166049064,218857.0,0.0,218857.0,218857.0,218857.0,218857.0,0.0,218857.0,218857.0,0,0,0,0,0,0,0,0,0,64,0,9.138387166049064,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,261,-1,0,32,0,0,0,0,0,0,0,0,No Label
172.22.69.250-69.171.250.54-52751-443-6,69.171.250.54,443,172.22.69.250,52751,6,18/12/2019 03:21:09,1,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,3.1E7,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,64,0,2000000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,117,-1,0,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-31.13.94.19-50661-443-6,31.13.94.19,443,200.16.22.74,50661,6,18/12/2019 03:21:09,1,2,0,39.0,0.0,39.0,0.0,19.5,27.577164466275352,0,0,0,0,3.9E7,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,64,0,2000000.0,0.0,0.0,39.0,26.0,22.516660498395403,507.0,0,1,0,0,1,0,0,0,0.0,39.0,19.5,0.0,0,0,0,0,0,0,2,39,0,0,120,-1,0,32,0,0,0,0,0,0,0,0,No Label
172.19.30.63-200.16.22.74-443-7405-6,200.16.22.74,7405,172.19.30.63,443,6,18/12/2019 03:21:09,32844,5,6,1296.0,470.0,697.0,0.0,259.2,336.4486587876373,302.0,0.0,78.33333333333333,121.75165981072564,53769.33382048472,334.9165753257825,3284.399999999999,7571.98618006604,24525.0,1.0,31737.0,7934.25,11141.89099375266,24525.0,700.0,32840.0,6568.0,10911.921485238061,25511.0,1.0,0,0,0,0,112,132,152.23480696626478,182.68176835951772,0.0,697.0,147.16666666666666,241.16227404849712,58159.242424242424,0,0,0,1,0,0,0,0,1.0,160.54545454545453,259.2,78.33333333333333,0,0,0,0,0,0,5,1296,6,470,8192,62,3,20,0,0,0,0,0,0,0,0,No Label
172.19.30.63-200.16.22.74-443-7405-6,200.16.22.74,7405,172.19.30.63,443,6,18/12/2019 03:21:09,1743,4,0,31.0,0.0,31.0,0.0,7.75,15.500000000000002,0,0,0,0,17785.42742398164,2294.8938611589215,581.0,529.6451642373411,1039.0,1.0,1743.0,581.0,529.6451642373411,1039.0,1.0,0,0,0,0,0,0,0,0,0,80,0,2294.8938611589215,0.0,0.0,31.0,6.2,13.863621460498695,192.2,0,0,0,0,1,0,0,0,0.0,7.75,7.75,0.0,0,0,0,0,0,0,4,31,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,No Label
200.16.22.74-31.13.94.51-22688-443-6,31.13.94.51,443,200.16.22.74,22688,6,18/12/2019 03:21:09,2,2,0,39.0,0.0,39.0,0.0,19.5,27.577164466275352,0,0,0,0,1.95E7,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,1,0,0,0,64,0,1000000.0,0.0,0.0,39.0,26.0,22.516660498395403,507.0,0,1,0,0,1,0,0,0,0.0,39.0,19.5,0.0,0,0,0,0,0,0,2,39,0,0,222,-1,0,32,0,0,0,0,0,0,0,0,No Label
