Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.25.9.29-200.16.22.73-52826-443-6,200.16.22.73,443,172.25.9.29,52826,6,18/12/2019 03:38:04,18,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,1722222.2222222222,111111.11111111111,18.0,0.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0,0,0,0,0,1,0,0,0,64,0,111111.11111111111,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,265,-1,0,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-31.13.94.19-49366-443-6,31.13.94.19,443,200.16.22.74,49366,6,18/12/2019 03:38:04,3,2,0,39.0,0.0,39.0,0.0,19.5,27.577164466275352,0,0,0,0,1.3E7,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,1,0,0,0,64,0,666666.6666666666,0.0,0.0,39.0,26.0,22.516660498395403,507.0,0,1,0,0,1,0,0,0,0.0,39.0,19.5,0.0,0,0,0,0,0,0,2,39,0,0,1304,-1,0,32,0,0,0,0,0,0,0,0,No Label
172.217.28.174-200.16.22.74-443-61581-6,200.16.22.74,61581,172.217.28.174,443,6,18/12/2019 03:38:04,107,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,289719.6261682243,18691.58878504673,107.0,0.0,107.0,107.0,107.0,107.0,0.0,107.0,107.0,0,0,0,0,0,1,0,0,0,64,0,18691.58878504673,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,227,-1,0,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-69.171.250.52-10078-443-6,69.171.250.52,443,200.16.22.74,10078,6,18/12/2019 03:38:04,57201,2,0,23.0,0.0,23.0,0.0,11.5,16.263455967290593,0,0,0,0,402.0908725371934,34.964423698886385,57201.0,0.0,57201.0,57201.0,57201.0,57201.0,0.0,57201.0,57201.0,0,0,0,0,0,1,0,0,0,64,0,34.964423698886385,0.0,0.0,23.0,15.333333333333332,13.279056191361393,176.33333333333334,0,1,0,0,1,0,0,0,0.0,23.0,11.5,0.0,0,0,0,0,0,0,2,23,0,0,113,-1,0,32,0,0,0,0,0,0,0,0,No Label
172.217.28.164-200.16.22.74-443-64022-6,200.16.22.74,64022,172.217.28.164,443,6,18/12/2019 03:38:04,124963,7,7,514.0,3148.0,241.0,0.0,73.42857142857143,101.14981816239569,1418.0,0.0,449.71428571428567,586.0354694287466,29304.67418355833,112.0331618158975,9612.538461538461,8172.415448888461,22977.0,11.0,111005.0,18500.833333333336,14157.996516692137,39460.0,555.0,110732.0,18455.333333333332,16364.732917669835,40883.0,11.0,0,0,0,0,232,232,56.01658090794875,56.01658090794875,0.0,1418.0,244.13333333333333,437.6430160802404,191531.40952380953,0,0,0,1,0,0,0,0,1.0,261.57142857142856,73.42857142857143,449.7142857142857,0,0,0,0,0,0,7,514,7,3148,65535,244,3,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-34.197.192.192-36964-443-6,34.197.192.192,443,200.16.22.74,36964,6,18/12/2019 03:38:04,2,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,1.55E7,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,1,0,0,0,40,0,1000000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,117,-1,0,20,0,0,0,0,0,0,0,0,No Label
172.217.28.164-200.16.22.74-443-64022-6,200.16.22.74,64022,172.217.28.164,443,6,18/12/2019 03:38:04,248,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,125000.0,8064.516129032258,248.0,0.0,248.0,248.0,248.0,248.0,0.0,248.0,248.0,0,0,0,0,0,1,0,0,0,64,0,8064.516129032258,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,774,-1,0,32,0,0,0,0,0,0,0,0,No Label
172.22.70.157-216.58.202.34-40867-443-6,172.22.70.157,40867,216.58.202.34,443,6,18/12/2019 03:38:04,865,2,0,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0,0,0,0,27745.664739884392,2312.1387283236995,865.0,0.0,865.0,865.0,865.0,865.0,0.0,865.0,865.0,0,0,0,0,0,1,0,0,0,64,0,2312.1387283236995,0.0,0.0,24.0,16.0,13.856406460551018,192.0,0,1,0,0,1,0,0,0,0.0,24.0,12.0,0.0,0,0,0,0,0,0,2,24,0,0,194,-1,0,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-31.13.94.19-49366-443-6,200.16.22.74,49366,31.13.94.19,443,6,18/12/2019 03:38:04,36206,3,0,39.0,0.0,39.0,0.0,13.0,22.516660498395403,0,0,0,0,1077.169529912169,82.8591946086284,18103.0,24950.969880948516,35746.0,460.0,36206.0,18103.0,24950.969880948516,35746.0,460.0,0,0,0,0,0,0,0,0,0,96,0,82.8591946086284,0.0,0.0,39.0,9.75,19.5,380.25,0,0,0,0,1,0,0,0,0.0,13.0,13.0,0.0,0,0,0,0,0,0,3,39,0,0,763,-1,1,32,0,0,0,0,0,0,0,0,No Label
172.22.70.157-216.58.202.34-40867-443-6,216.58.202.34,443,172.22.70.157,40867,6,18/12/2019 03:38:04,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,244,-1,0,32,0,0,0,0,0,0,0,0,No Label
