Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
200.16.22.74-200.115.92.204-41645-443-6,200.115.92.204,443,200.16.22.74,41645,6,18/12/2019 03:20:29,8657,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.54037195333257,4328.5,5625.034444338986,8306.0,351.0,0,0,0,0,0,8306.0,8306.0,0.0,8306.0,8306.0,0,0,0,0,20,40,115.51345731777752,231.02691463555504,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,437,16416,0,20,0,0,0,0,0,0,0,0,No Label
200.16.22.74-200.115.92.204-16234-443-6,200.115.92.204,443,200.16.22.74,16234,6,18/12/2019 03:20:29,108063,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.76158352072402,54031.5,75532.43925956581,107441.0,622.0,0,0,0,0,0,107441.0,107441.0,0.0,107441.0,107441.0,0,0,0,0,20,40,9.253861173574673,18.507722347149347,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,437,16425,0,20,0,0,0,0,0,0,0,0,No Label
200.16.22.74-216.58.202.38-48012-443-6,216.58.202.38,443,200.16.22.74,48012,6,18/12/2019 03:20:29,1,2,0,56.0,0.0,56.0,0.0,28.0,39.59797974644666,0,0,0,0,5.6E7,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,64,0,2000000.0,0.0,0.0,56.0,37.33333333333333,32.331615074619044,1045.3333333333335,0,1,0,0,1,0,0,0,0.0,56.0,28.0,0.0,0,0,0,0,0,0,2,56,0,0,245,-1,0,32,0,0,0,0,0,0,0,0,No Label
172.217.172.108-200.16.22.74-443-57032-6,172.217.172.108,443,200.16.22.74,57032,6,18/12/2019 03:20:29,163436,1,5,3053.0,543.0,3053.0,3053.0,3053.0,0.0,479.0,0.0,108.6,208.90619904636625,22002.49639002423,36.71161800337747,32687.2,44775.85736420912,83681.0,2.0,0,0,0,0,0,83691.0,20922.75,41838.833375824426,83681.0,2.0,1,0,0,0,32,160,6.118603000562912,30.593015002814557,0.0,3053.0,949.857142857143,1446.8099885116715,2093259.142857143,0,1,0,0,1,0,0,0,5.0,1108.1666666666667,3053.0,108.6,0,0,0,0,0,0,1,3053,5,543,240,752,0,32,0,0,0,0,0,0,0,0,No Label
172.217.172.108-200.16.22.74-443-57032-6,172.217.172.108,443,200.16.22.74,57032,6,18/12/2019 03:20:29,756,4,0,595.0,0.0,564.0,0.0,148.75,277.21877642035724,0,0,0,0,787037.037037037,5291.005291005291,252.0,270.20547736861295,538.0,1.0,756.0,252.0,270.20547736861295,538.0,1.0,0,0,0,0,0,0,0,0,0,128,0,5291.005291005291,0.0,0.0,564.0,119.0,249.1244668835239,62063.0,0,0,0,0,1,0,0,0,0.0,148.75,148.75,0.0,0,0,0,0,0,0,4,595,0,0,244,-1,2,32,0,0,0,0,0,0,0,0,No Label
172.217.172.68-172.22.68.39-443-44813-6,172.22.68.39,44813,172.217.172.68,443,6,18/12/2019 03:20:29,91403,3,4,292.0,311.0,241.0,0.0,97.33333333333333,127.00524923534985,311.0,0.0,77.75,155.5,6597.157642528145,76.58391956500334,15233.833333333334,22786.28807345915,59635.0,2.0,78811.0,39405.5,51728.39657770188,75983.0,2828.0,72227.0,24075.666666666664,41643.13175462832,72161.0,2.0,0,0,0,0,96,128,32.82167981357286,43.76223975143048,0.0,311.0,75.375,126.4639276631878,15993.124999999998,0,0,0,0,1,0,0,0,1.0,86.14285714285714,97.33333333333333,77.75,0,0,0,0,0,0,3,292,4,311,693,244,2,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-35.190.72.21-61746-443-6,35.190.72.21,443,200.16.22.74,61746,6,18/12/2019 03:20:29,3,2,0,55.0,0.0,55.0,0.0,27.5,38.890872965260115,0,0,0,0,1.8333333333333332E7,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,1,0,0,0,64,0,666666.6666666666,0.0,0.0,55.0,36.66666666666667,31.754264805429415,1008.3333333333333,0,1,0,0,1,0,0,0,0.0,55.0,27.5,0.0,0,0,0,0,0,0,2,55,0,0,249,-1,0,32,0,0,0,0,0,0,0,0,No Label
172.217.172.68-172.22.68.39-443-44813-6,172.22.68.39,44813,172.217.172.68,443,6,18/12/2019 03:20:29,3384,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,9160.756501182033,591.016548463357,3384.0,0.0,3384.0,3384.0,3384.0,3384.0,0.0,3384.0,3384.0,0,0,0,0,0,1,0,0,0,64,0,591.016548463357,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,702,-1,0,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-40.97.171.114-28907-443-6,40.97.171.114,443,200.16.22.74,28907,6,18/12/2019 03:20:29,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,No Label
200.16.22.74-216.58.202.38-48012-443-6,200.16.22.74,48012,216.58.202.38,443,6,18/12/2019 03:20:29,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,64,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,399,-1,0,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-35.190.72.21-61746-443-6,200.16.22.74,61746,35.190.72.21,443,6,18/12/2019 03:20:29,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,64,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0,0,0,0,0,0,0,0,No Label
172.217.172.108-200.16.22.74-443-46010-6,200.16.22.74,46010,172.217.172.108,443,6,18/12/2019 03:20:29,75292,4,3,517.0,3053.0,517.0,0.0,129.25,258.5,3053.0,0.0,1017.6666666666666,1762.6503718359274,47415.396058014136,92.97136481963555,12548.666666666666,9015.64665826399,22912.0,1233.0,75292.0,25097.333333333336,29339.925942874044,57855.0,1233.0,40076.0,20038.0,3272.490183331342,22352.0,17724.0,0,0,0,0,136,104,53.12649418264889,39.84487063698667,0.0,3053.0,446.25000000000006,1068.7098697561867,1142140.7857142857,0,0,0,1,0,0,0,0,0.0,510.0,129.25,1017.6666666666666,0,0,0,0,0,0,4,517,3,3053,65535,240,1,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-216.58.222.35-45896-443-6,200.16.22.74,45896,216.58.222.35,443,6,18/12/2019 03:20:29,101535,7,3,517.0,3781.0,517.0,0.0,73.85714285714286,195.4076325457705,3781.0,0.0,1260.3333333333333,2182.961367805975,42330.23095484316,98.48820603732703,11281.666666666666,8972.7425294611,27186.0,1.0,101535.0,16922.5,17240.615914171976,41906.0,1.0,51861.0,25930.5,5992.72997055599,30168.0,21693.0,0,0,0,0,232,104,68.94174422612892,29.54646181119811,0.0,3781.0,390.72727272727275,1135.072869106569,1288390.4181818184,0,0,0,1,0,0,0,0,0.0,429.8,73.85714285714286,1260.3333333333333,0,0,0,0,0,0,7,517,3,3781,65535,240,1,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-216.58.222.35-15844-443-6,200.16.22.74,15844,216.58.222.35,443,6,18/12/2019 03:20:29,101533,7,3,517.0,3782.0,517.0,0.0,73.85714285714286,195.4076325457705,3782.0,0.0,1260.6666666666667,2183.538718075165,42340.913791575156,98.49014606088662,11281.444444444443,12227.122751398947,36619.0,1.0,101533.0,16922.166666666668,28385.394676957847,71002.0,1.0,52259.0,26129.5,5774.941081950534,30213.0,22046.0,0,0,0,0,232,104,68.94310224262063,29.547043818265983,0.0,3782.0,390.81818181818187,1135.3715531209878,1289068.563636364,0,0,0,1,0,0,0,0,0.0,429.9,73.85714285714286,1260.6666666666667,0,0,0,0,0,0,7,517,3,3782,65535,240,1,32,0,0,0,0,0,0,0,0,No Label
172.217.192.114-200.16.22.74-80-61690-6,172.217.192.114,80,200.16.22.74,61690,6,18/12/2019 03:20:29,229379,7,6,1169.0,275.0,580.0,0.0,166.99999999999997,282.135901059519,275.0,0.0,45.833333333333336,112.26827987756234,6295.258066344347,56.67476098509454,19114.91666666667,27931.37739486262,83552.0,11.0,229379.0,38229.833333333336,43058.71821323374,110142.0,19.0,124895.0,24979.0,37260.46725418241,83552.0,58.0,1,0,0,0,224,204,30.51717899197398,26.157581993120555,0.0,580.0,144.57142857142858,246.86331137999125,60941.49450549451,0,1,0,0,1,0,0,0,0.0,155.69230769230768,167.0,45.833333333333336,0,0,0,0,0,0,7,1169,6,275,59,703,4,32,0,0,0,0,0,0,0,0,No Label
172.217.30.170-200.16.22.74-443-36964-6,172.217.30.170,443,200.16.22.74,36964,6,18/12/2019 03:20:29,271256,9,11,4698.0,838.0,3066.0,0.0,522.0,975.3425039441273,704.0,0.0,76.18181818181817,209.36896531330433,20408.76515173858,73.73108797593417,14276.63157894737,24646.555477637863,83935.0,1.0,247757.0,30969.625,59638.22827189549,176127.0,1.0,193405.0,19340.5,27371.41508236487,83935.0,1.0,1,0,0,0,288,352,33.17898958917038,40.552098386763795,0.0,3066.0,409.61904761904765,906.689223283837,822085.3476190476,0,1,0,0,1,0,0,0,1.0,430.1,522.0,76.18181818181819,0,0,0,0,0,0,9,4698,11,838,240,841,6,32,0,0,0,0,0,0,0,0,No Label
172.217.172.108-200.16.22.74-443-46010-6,200.16.22.74,46010,172.217.172.108,443,6,18/12/2019 03:20:29,8391,3,2,0.0,217.0,0.0,0.0,0.0,0.0,217.0,0.0,108.5,153.4421715174808,25861.041592182104,595.8765343820761,2097.75,3387.4211798948177,7111.0,1.0,74.0,37.0,50.91168824543142,73.0,1.0,1206.0,1206.0,0.0,1206.0,1206.0,0,0,0,0,60,64,357.52592062924566,238.35061375283044,0.0,217.0,36.166666666666664,88.58987903065827,7848.166666666666,1,0,0,0,0,0,0,0,0.0,43.4,0.0,108.5,0,0,0,0,0,0,3,0,2,217,0,240,0,20,0,0,0,0,0,0,0,0,No Label
200.16.22.74-52.114.142.73-26513-443-6,52.114.142.73,443,200.16.22.74,26513,6,18/12/2019 03:20:29,189887,3,3,308.0,2856.0,257.0,0.0,102.66666666666667,136.06738526676162,1428.0,0.0,952.0,824.4561844027855,16662.541406204742,31.59773970835286,37977.4,74248.37772503855,170593.0,1408.0,189887.0,94943.5,117506.29779079928,178033.0,11854.0,4560.0,2280.0,1233.1942263893388,3152.0,1408.0,1,0,0,0,96,96,15.79886985417643,15.79886985417643,0.0,1428.0,459.2857142857143,667.4597901211514,445502.5714285714,0,1,0,0,1,0,0,0,1.0,535.8333333333334,102.66666666666667,952.0,0,0,0,0,0,0,3,308,3,2856,1028,753,1,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-52.114.142.73-26513-443-6,200.16.22.74,26513,52.114.142.73,443,6,18/12/2019 03:20:29,2,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,1.55E7,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,1,0,0,0,64,0,1000000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,775,-1,0,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-69.171.250.25-62308-443-6,69.171.250.25,443,200.16.22.74,62308,6,18/12/2019 03:20:29,2,2,0,39.0,0.0,39.0,0.0,19.5,27.577164466275352,0,0,0,0,1.95E7,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,1,0,0,0,64,0,1000000.0,0.0,0.0,39.0,26.0,22.516660498395403,507.0,0,1,0,0,1,0,0,0,0.0,39.0,19.5,0.0,0,0,0,0,0,0,2,39,0,0,119,-1,0,32,0,0,0,0,0,0,0,0,No Label
172.19.30.63-200.16.22.74-443-28563-6,200.16.22.74,28563,172.19.30.63,443,6,18/12/2019 03:20:29,132524,5,6,1263.0,1541.0,647.0,0.0,252.6,324.5771094824772,1373.0,0.0,256.8333333333333,549.3776175515951,21158.431680299418,83.00383326793637,13252.4,33090.45605004561,105550.0,26.0,26370.0,6592.5,9967.037022104412,21536.0,1253.0,131910.0,26382.0,45232.20652919775,105550.0,26.0,0,0,0,0,112,132,37.72901512178926,45.27481814614711,0.0,1373.0,233.66666666666663,425.3439962565772,180917.51515151517,0,0,0,1,0,0,0,0,1.0,254.9090909090909,252.6,256.8333333333333,0,0,0,0,0,0,5,1263,6,1541,8192,62,3,20,0,0,0,0,0,0,0,0,No Label
172.22.69.85-69.171.250.25-55470-443-6,69.171.250.25,443,172.22.69.85,55470,6,18/12/2019 03:20:29,1,2,0,39.0,0.0,39.0,0.0,19.5,27.577164466275352,0,0,0,0,3.9E7,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,64,0,2000000.0,0.0,0.0,39.0,26.0,22.516660498395403,507.0,0,1,0,0,1,0,0,0,0.0,39.0,19.5,0.0,0,0,0,0,0,0,2,39,0,0,119,-1,0,32,0,0,0,0,0,0,0,0,No Label
172.19.30.63-200.16.22.74-443-27976-6,172.19.30.63,443,200.16.22.74,27976,6,18/12/2019 03:20:29,196914,7,6,2763.0,1657.0,1460.0,0.0,394.7142857142857,625.6942049397917,1041.0,0.0,276.16666666666663,435.40758682717814,22446.347136313314,66.01866804798034,16409.5,48579.060699590984,169345.0,1.0,196914.0,32819.0,67494.1607163168,169345.0,80.0,195211.0,39042.2,73922.44501976379,170199.0,1.0,0,0,0,0,152,132,35.5485135642971,30.47015448368323,0.0,1460.0,315.7142857142857,515.125440820214,265354.2197802198,0,0,0,1,1,0,0,0,0.0,340.0,394.7142857142857,276.1666666666667,0,0,0,0,0,0,7,2763,6,1657,29200,256,4,20,0,0,0,0,0,0,0,0,No Label
172.19.30.63-200.16.22.74-443-28563-6,200.16.22.74,28563,172.19.30.63,443,6,18/12/2019 03:20:29,4964,4,2,31.0,0.0,31.0,0.0,7.75,15.500000000000002,0.0,0.0,0.0,0.0,6244.963738920226,1208.7026591458502,992.8,1509.6872854998812,3579.0,2.0,4964.0,1654.6666666666665,1713.040085150763,3579.0,296.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,80,40,805.8017727639001,402.90088638195004,0.0,31.0,4.428571428571429,11.716898663286043,137.28571428571428,0,0,0,0,1,0,0,0,0.0,5.166666666666667,7.75,0.0,0,0,0,0,0,0,4,31,2,0,256,0,1,20,0,0,0,0,0,0,0,0,No Label
172.19.30.63-200.16.22.74-443-27976-6,200.16.22.74,27976,172.19.30.63,443,6,18/12/2019 03:20:29,3,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,1.0333333333333334E7,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,1,0,0,0,40,0,666666.6666666666,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,No Label
172.22.69.85-69.171.250.25-55470-443-6,172.22.69.85,55470,69.171.250.25,443,6,18/12/2019 03:20:29,3,3,0,39.0,0.0,39.0,0.0,13.0,22.516660498395403,0,0,0,0,1.3E7,1000000.0,1.5,0.7071067811865476,2.0,1.0,3.0,1.5,0.7071067811865476,2.0,1.0,0,0,0,0,0,0,0,0,0,96,0,1000000.0,0.0,0.0,39.0,9.75,19.5,380.25,0,0,0,0,1,0,0,0,0.0,13.0,13.0,0.0,0,0,0,0,0,0,3,39,0,0,758,-1,1,32,0,0,0,0,0,0,0,0,No Label
172.217.30.138-200.16.22.74-443-14209-6,172.217.30.138,443,200.16.22.74,14209,6,18/12/2019 03:20:29,233768,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8.555490914068649,233768.0,0.0,233768.0,233768.0,233768.0,233768.0,0.0,233768.0,233768.0,0,0,0,0,0,0,0,0,0,64,0,8.555490914068649,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,272,-1,0,32,0,0,0,0,0,0,0,0,No Label
200.16.22.74-31.13.94.51-30404-443-6,200.16.22.74,30404,31.13.94.51,443,6,18/12/2019 03:20:29,12678,2,2,24.0,24.0,24.0,0.0,12.0,16.97056274847714,24.0,0.0,12.0,16.97056274847714,3786.086133459536,315.50717778829465,4226.0,5009.188257592242,9879.0,339.0,2460.0,2460.0,0.0,2460.0,2460.0,339.0,339.0,0.0,339.0,339.0,1,0,0,0,64,64,157.75358889414733,157.75358889414733,0.0,24.0,14.4,13.145341380123988,172.8,0,1,0,0,1,0,0,0,1.0,18.0,12.0,12.0,0,0,0,0,0,0,2,24,2,24,351,113,0,32,0,0,0,0,0,0,0,0,No Label
